,link,text,timestamp,title
0,https://news.cnyes.com/news/id/4286489,"['IoT 物聯網時代，網路應用服務多元，從民生、教育、文化、交通乃至健康醫療等均包含在「智慧城鄉」範疇內。致力於成為最值得信賴的 ICT 資通訊公司的中華電信 (2412)，推出串聯醫、病、雲的「健康雲服務」，提供「基本型」、「量測型」兩種方案。 有鑑於三高患者逐漸有年輕化趨勢，儼然已成為全民健康議題，中華電信結合醫療設備業者及醫療院所，在三年前即獲得經濟部「A + 企業創新研發淬鍊計劃」專案補助，推廣智慧照護等創新應用，今再度攜手台北三軍總醫院、聯新國際醫院、台中童綜合醫院、高雄國軍總醫院左營分院、花蓮慈濟等醫院夥伴，合作構建智慧健康管理系統，打造「健康雲」服務。\n\n中華電信表示，「健康雲」平台，係提供一般民眾可將量測資料上傳至個人專屬雲端空間，隨時掌握自己三高指數變化趨勢，個人健康存摺可協助醫護人員全盤掌握病患病情與快速綜合診斷，減少就醫時間及費用，也提供病患可授權親友遠端關懷與提醒功能。\n\n針對民眾不同需求，健康雲提供兩種方案：「基本型」係整合個人基本資料、三高等慢性病管理、及醫療院所就診照護紀錄，讓民眾可隨時隨地透過多螢介面查看數據，掌握自己與家人的健康狀況；「量測型」則是透過血壓計或血糖機等設備，將量測數據一鍵上傳雲端，提供「衛教諮詢」服務。\n\n中華電信表示，健康雲服務除了提供輕鬆便利的三高自主管理以及醫病溝通管道外，未來將與更多醫療團隊合作，擴大智慧照護應用。在健康促進方面也將與各體能訓練健康中心，以及各項穿載式健康管理裝置設備廠商合作，經由收集分析量測數據，以提升民眾體能訓練的效率及精準性，進而帶給民眾更健康、更有活力的生活體能。\n\n而遠傳電信 (4904) 近年也以「Health 健康 +」服務積極投入智慧醫療與長照應用佈局，目前已合作串接的醫療機構全台已近 70 家，橫跨各地區醫學中心、區域醫院、社區診所與長照機構，會員人數上看 17 萬人，並且擴大智慧醫療佈局，整合系統協助醫院建置數位就診系統、智慧病房、數位護理站，打造完整醫療照護體系。\n\n此外，響應政府推動的「勞工健康保護四大計畫」，遠傳推出完整的「企業健康管理方案」，包含設置公共量測站，讓員工能自主量測與健康管理，並透過照護平台、企業健檢雲平台進行大數據統計分析，量身打造員工健康管理策略，幫助員工健康保健與追蹤，協助企業打造最佳職場照護環境。\n\xa0', '\xa0', '\xa0']",2019/03/07 15:47,中華電信「健康雲」推IoT嶄新應用串聯醫、病、雲提供遠端智慧照護
1,https://news.cnyes.com/news/id/4290256,"['「信用小白們」想辦信用卡多了一個新管道，凱基銀行今 (18) 日宣布，即日推出手機門號辦信用卡服務，只要擁有中華電信門號滿 6 個月以上、繳費正常的用戶，可透過手機操作申辦信用卡，累積與銀行往來信用紀錄。', '所謂的「信用小白」是指從來沒有與銀行有過往來記錄者，這些人多半是剛出社會、收入有限的年輕人，也因為在銀行信用紀錄一片空白，想要申請信用卡難度也相對較高。', '凱基銀行宣布即日起，啟動第二階段金融科技創新實驗計畫，推出「手機門號辦信用卡」服務，只要同時符合以下三項條件，包括：一、持有中華電信門號 6 個月以上且繳費正常，二、凱基銀行新客戶，三，透過凱基數位平台辦理。', '凱基銀行表示，只要是符合身分的中華電信用戶，輸入五個畫面、拍四張照後，最快 6 分鐘就能完成信用卡申貸。', '凱基銀個人金融總處長敖蓓寧指出，目前使用凱基信用卡綁定 Apple Pay 的卡友中，40 歲以下年輕人占比是 40 歲以上族群的 2 倍，每季消費金額可達 2.5 萬，「手機門號辦信用卡」讓小白客群透過鏈結電信往來記錄而有機會取得信用加分，年輕族群可以藉此創新實驗計劃取得和金融機構往來第一張門票。', '凱基銀行去年第 4 季與中華電信合作，推出「手機門號辦貸款」服務，運用大數據資料分析，跨業鏈結電信資料，開發行動門號身分認證技術，讓民眾可用手機完成信用貸款申請。', '凱基銀行創新科技金融處資深副總經理周郭傑表示，第一階段創新監理沙盒實驗成效顯著，進入審查案件的每 5 位申請人中，就有 1 位是從未使用銀行服務的信用小白，達成實踐普惠金融的精神。', '周郭傑說，以滿分為 10 分計算，實驗計畫的客戶滿意度高達 9.62 分，高於平均滿意水準，主因是申辦流程簡易、步驟說明清楚、審核速度比預想得快，深受申辦人認同。', '凱基銀行表示，行動門號身分認證技術能有效排除非本人申請的案件，提升數位平台的身分驗證能力，且透過電信評分，可確實掌握小白客群的風險樣貌，提升其取得金融商品的機會。']",2019/03/18 19:13,信用小白要辦信用卡有新管道凱基銀攜中華電推手機辦卡
2,https://news.cnyes.com/news/id/4287966,['電信三雄 2 月自結獲利出爐，中華電 (2412) 每股盈餘 0.39 元，超越台灣大 (3045) 的 0.35 元，累計今年前 2 月，台灣大與中華電則打成平手，每股盈餘都是 0.75 元。遠傳 (4904) 則 2 月每股盈餘 0.22 元，累計今年 2 月為 0.46 元。中華電信 2 月合併自結營收 165.2 億元，較去年同期減少 8%，主要係行動服務營收持續受市場競爭因素下滑及行動銷貨收入減少，抵銷網際網路應用加值營收與 MOD 營收的增加。營業淨利為 37.3 億元、年減 1%，稅前淨利為 37.7 億元、年減 0.4%，歸屬於母公司業主淨利為 30.2 億元，年成長 1.2%，每股盈餘為 0.39 元。累計前 2 個月，中華電每股盈餘為 0.75 元。\n\n截至 2 月底止，中華電光世代寬頻用戶數為 361.0 萬戶，60Mbps 以上的客戶數 201.9 萬戶，其中，100Mbps 以上客戶達 144.5 萬戶。MOD 客戶數達 203.6 萬戶，行動通信總客戶數達 1058.1 萬戶。\n\n台灣大 2 月合併營收為 94.3 億元，營業利益 13.2 億元，稅後淨利 9.6 億元，每股盈餘為 0.35 元。累計前 2 個月合併營收 199.4 億元，營業利益 28.3 億元，稅後淨利為 20.3 億元，EPS 為 0.75 元，達成第 1 季財測目標的 72%。\n\n台灣大財務長兼發言人俞若奚表示，雖然今年農曆春節買氣集中於 1 月，2 月 momo 電子商務營收仍維持雙位數成長動能。此外，去年 5 月後，電信用戶綁約率上升，加上維繫客戶有成，使月租型退租率創 4G 開台以來新低，同時在成本費用控制得宜下，得以減緩行動服務營收下滑的影響。有線電視業務方面，因數位電視機上盒折舊高峰期已過，2 月有線電視營業利益較去年同期成長 3%。\n\n遠傳 2 月合併總營收 65.22 億元，合併稅息前折舊攤銷前利潤 (EBITDA) 與稅後淨利分別為 24.25 億元與 7.02 億元，2 月單月每股盈餘為 0.22 元。累計至今年 2 月，合併營收為 138.08 億元，累計合併 EBITDA 與稅後淨利為 49.76 億元與 14.83 億元，每股盈餘 EPS 為 0.46 元，其中，營收已達成第一季財測目標 70%。'],2019/03/12 15:43,台灣大、中華電打平手前二月EPS皆為0.75元
3,https://news.cnyes.com/news/id/4286490,"['中華電信 (2412)6 日宣布攜手國際電信設備製造商諾基亞、愛立信及晶片商高通和國內無線通訊領導廠商啟碁科技(6285)，分別完成國內首次 5G 網路與 5G 手機、5G 路由器終端的無線連接里程碑，為實現 2020 年 5G 預商用目標再往前邁進一大步。中華電信與諾基亞於南港展覽 2 館「中華電信 5G 技術概念體驗館」，成功與高通 5G 手持測試終端完成實際無線連接，現場亦同步開放體驗虛擬實境全景(VR360) 寬頻影像應用，實際感受 5G 高速率、低時延技術特性。同日異地，也與愛立信於中華電信研究院「5G 實驗網路園區」成功與國內啟碁科技 5G 路由器終端設備完成無線連接，可提供手機、電腦等設備透過 Wi-Fi 與 5G 路由器連接進行無線上網。\n\n中華電信執行副總林國豐表示，本次 5G 連線使用國內預計於 2020 年釋出之 3.5GHz 頻段，且基地臺及終端設備皆符合 3GPP 國際標準，這是邁向 5G 商用的一個重要里程碑。更高興的是中華電信 5G 領航隊的國內廠商成員啟碁科技，在 5G 產品的發展居國際領先地位，目前也有多家團隊成員陸續安排測試中。\n\n中華電信已於 2018 年 11 月獲國家通訊傳播委員會核發 5G 實驗研發電信網路設置使用執照，未來將透過實驗網路與領航隊夥伴合作進行 5G 產品測試及創新應用試驗，共同促進台灣 5G 產業與服務發展，領航邁向國際，打造台灣下一代產業競爭力。\n\xa0', '\xa0']",2019/03/07 15:48,中華電完成5G網路與5G手持終端無線連接創國內新里程碑
4,https://news.cnyes.com/news/id/4293013,['協助政府推動農產品銷售，中華電信 (2412) 董事長鄭優今 (26) 日指出，計畫將與小農合作，未來小農的農產品可透過中華電信 MOD 銷售，MOD 將成為農產品產銷通路橋樑。中華電信積極推動智慧農業，目前已有包括高雄智慧毛豆生產、苗栗草莓溫室耕作、台肥五公里海底深層水、海藻灌溉跟保溫等。\n\n據了解，中華電信近期將向農委會簡報，提出與農委會在農業生產上的合作案，而中華電信計畫未來將透過 MOD 建構 1 個銷售平台，直接跟消費者接觸。而中華電信可提供相關細節物流跟金流，建構銷售通路橋樑。\n\n鄭優指出，農產品產量議題跟資訊有很大關係，包括種植多少量，以及氣候變化等，智慧農業可建構大數據，同時掌握農量、產量等，以預做處理。'],2019/03/26 15:11,中華電信力挺小農擬推MOD銷售農產品
5,https://news.cnyes.com/news/id/4291369,['中華電信 (2412) 表示，攜手國內無線通信設備領導廠商宏達電 (2498)、啟碁科技(6285) 及華碩 (2357) 旗下亞旭電腦 (Askey) 等 3 家廠商完成 5G 路由器終端與 5G 網路 IoDT (Interoperability Development Testing)測試以及 5G 端到端應用整合，加速推動 5G 產業鏈的成熟，以實現 2020 年 5G 預商用的目標。中華電信於中華電信研究院打造「5G 實驗網路園區」，提供符合 3GPP 國際最新標準的愛立信、諾基亞 5G 實驗網路，與中華電信 5G 領航隊國內成員進行 5G 終端產品研發測試。中華電信近期成功與宏達電、啟碁科技、亞旭電腦 3 家終端廠商於中華電信研究院完成 5G 路由器終端設備無線介接測試，可讓手機、平板及電腦等設備，經由 5G 路由器連接進行無線上網，提供流暢的超高畫質影片串流。\n\n中華電信執行副總林國豐表示，很高興看到中華電信能夠在 5G 初期發展階段，即可與領航隊國內成員合作 5G 路由器終端的實際無線介接。從測試的結果可以看出，國內 5G 終端廠商的時程是與國際市場同步的，相信很快就能有更多樣、符合消費者需求的 5G 產品上市，也將是中華電信邁向 5G 商用里程碑中不可或缺的合作夥伴。\n\n為實現 2020 年 5G 預商用服務的目標，中華電信表示，後續將開放 5G 實驗網路，針對「台灣 5G 產業發展聯盟–中華電信領航隊」廠商成員提供 5G 設備研發測試、應用服務測試，攜手國內廠商共同促進台灣 5G 產業與服務發展，領航邁向國際，打造台灣下一代產業競爭力。'],2019/03/21 14:06,中華電攜手宏達電、啟碁及亞旭完成5G網路與5G路由終端互連測試
6,https://news.cnyes.com/news/id/4289119,['中華電信 (2412) 積極推展跨國業務發展，領航產業創新與應用，於今 (14) 日宣布攜手日本軟銀集團 (SoftBank Group Corp.) 旗下電信業務子公司－軟銀公司(SoftBank Corp.)，簽署合作備忘錄(MOU)。未來將結合雙方優勢，積極協作開發物聯網、AI 人工智慧、大數據等相關領域發展，致力打造台灣智慧城市的最佳應用案例，透過跨國合作共創雙贏。中華電信表示，此次合作著重於大數據應用、跨國物聯網平台設置、行動物聯網服務研發，包含智慧城市、智慧農業、智慧畜牧、智慧資產追蹤等應用解決方案。此外，中華電信也將參考日本軟銀公司在物聯網結合 AI 的創新應用，以及如何透過大數據與 AI 的結合提高生產力等進行交流。透過此次與日本軟銀合作，中華電信布局跨國行動物聯網的觸角將更加延伸。\n\n中華電信積極與台日指標電信業者交流，期盼為台灣各產業提出創新應用的解決方案。雙方跨出合作的第一步，未來在物聯網、AI 人工智慧、大數據的合作共創新局。'],2019/03/14 20:20,中華電攜手日本軟銀簽署合作備忘錄共同發展物聯網與人工智能
7,https://news.cnyes.com/news/id/4291945,['由中華電信 (2412) 為臺鐵局量身打造的第四代票務系統，匯聚智慧、便民及綠色三大特色，提供智慧查詢劃位、支援多語系服務、大幅優化使用者介面，並首度推出無紙化電子票劵服務。第四代票務系統個人訂票系統將在 4 月 9 日起開放訂票，預計 4 月 23 日完成汰換，未來民眾將可使用全新臺鐵票務系統，享受便捷的一站式服務。中華電信運用自身資通訊軟硬實力，開發出符合現代人使用習慣的票務系統，整合各項功能，於同一網站或 APP 即可完成時刻查詢、訂票、付款及訂便當等功能。其中新增的「自動分段湊票」、「多元取票」功能彌補過往訂票系統的不足，當訂購長途票沒空位時，民眾再也無須短途分段訂票，新票務系統將智慧查詢各區間空位自動湊票，讓民眾訂位更方便，另外開放行動載具提供電子票券服務，民眾免至車站、超商取票。\n\n因應連假出遊、返鄉無法避免的「搶票戰」，中華電信導入智慧配座機制，改善既有固定配位模式，提高單筆購票效率，相較於舊系統，新系統的訂票成功率將提升 5-10%；此外，新系統結合中華電信雲端技術，預估每分鐘最高可完成 60 萬筆交易，並且透過資安防護系統能防止機器人訂票及駭客入侵，全面性保障民眾資訊安全，更能有效改善以往連續假期、年節搶票的狀況，讓民眾購票更加順暢。\n\n為推廣第四代臺鐵票務系統，臺鐵局及中華電信攜手推出「票務系統體驗活動」，於全臺五大火車站：臺北車站、臺中車站、高雄車站、花蓮車站、臺東車站設置體驗專區。'],2019/03/22 15:29,中華電信打造第四代臺鐵票務系統估每分鐘最高可完成60萬筆交易
8,https://news.cnyes.com/news/id/4293030,"['「2019 智慧城市論壇暨展覽（SCSE）」於今 (26) 日開幕，順應今年的展覽主題「智慧物聯網引領智慧城市再升級」，中華電信 (2412) 以「智慧核心 驅動城市無限可能」為主題替展覽打開序幕。中華電信規劃「智慧生活、智慧城市治理、智慧照護、IDC」四大展區，合計 13 項應用產品，並舉辦三場專業論壇及參與三項次品牌展。中華電信將透過大數據、AI 人工智慧，以領先的資通訊技術搭配深耕多年的物聯網經驗，持續引領智慧產業鏈創新技術，與產官學界一起努力實現全台民眾對智慧城市發展的願景。此次參展城市高達 42 個國家，共 337 家廠商參加，規模較去年成長近 3 成。中華電信董事長暨台灣智慧城市產業聯盟會長鄭優表示，今年規模創歷屆之最，中華電信也力邀來自泰國、越南、印尼、新加坡、香港、菲律賓、馬來西亞等 16 家電信業者與系統整合商，一同來台參與智慧城市展，藉此機會向來訪的各國家廠商代表行銷台灣，期望促成更多國際合作機會，呼應政府新南向政策，更進一步打通東協國家發展商機。\n\n根據國發會「亞洲 ‧ 矽谷推動方案進度及成果」報告，2018 年台灣物聯網產值預估達 391 億美元（約新台幣 1.17 兆元），較上一年度成長 19%，首度破兆元。國際研究分析機構 Gartner 預測，2020 年物聯網價值將突破 3,000 億美元，並創造全球 1.9 兆美元經濟附加價值。\n\n隨著物聯網與數位創新服務的更趨明朗，中華電信也期望進一步成為智慧生活領導者、數位經濟賦能者。此次中華電信在核心業務方面將以「打造最佳客戶體驗」為目標，建立差異化網路體驗與數位化通路服務，並推動有感的客戶回饋計畫及智慧化企業客戶解決方案，以滿足客戶需求。\n\n至於 5G 網路在未來將成為「智慧核心」的基礎，滿足高頻寬、低延遲、大連結的運用需求，今年 2 月中華電信已在 MWC 世界行動大會上展出「5G 智慧化邊緣資料中心解決方案」。結合國內夥伴在 5G 邊緣運算、物聯網、大數據分析與 AI 人工智慧的厚實研發實力，將不同應用資料由基地台後端的「5G 智慧化邊緣資料中心」做智慧化區隔，決定是否本地卸載，省去繁雜傳輸步驟，不但使傳送速度大幅提升，資料安全性也更加有保障。\n\n此外，中華電信也結合 IT 資料中心雲端化及軟體定義網路技術，自主研發「5G 智慧管 +」服務，讓企業可自訂上網管理，依據用戶需求自行調整網路速度以及區域使用權限，讓 5G 應用更人性化。\n\n至於「智慧生活」方面，中華電信透過 MOD 推出「智慧家庭生活」服務，除原本就有的多元影音內容外，還能以聲控、視訊、感測服務來聯繫家庭生活的各種應用，更可連結瓦斯雲、智慧音箱、及智慧照護的健康雲服務等，提供用戶更便利、安全的使用體驗，打造 MOD 成為未來智慧家庭的生活中樞。\n\n在「智慧照護」方面，中華電信運用雲端化管理平台，串聯「用戶端」、「雲端」、「院方端」，可將平時的量測資料，如血壓、血糖量測資訊一鍵按壓上傳雲端，方便本人查詢外，還可授權給親友追蹤，讓遠在異鄉奮鬥的遊子們，可方便掌握家中長輩的身體健康狀況。就診時，也能將資訊提供給醫療院所，讓院所能更有效地掌握用戶的健康存摺，進而提供更精確、更有效率的診斷。\n\n「智慧城市治理」部分，中華電信則是透過 IOC 智慧運籌管理中心，整合各部門不同的獨立系統，收集與分析市政資訊，以智慧化、系統化的圖表呈現，結合大數據分析來處理海量的即時資訊，提高決策效率，提升決策品質，協助管理方達到有效的城市治理，並讓民眾有感。\n\n而此次展覽中，中華電信添加 VR 實境作為互動亮點，讓來賓親身體驗中華電信雲端資料中心 (板橋 IDC) 內部構造，自板橋 IDC 開幕以來，已獲十項國內外認證，是國內唯一取得 TIA-942 Rated 3、Rated 4 認證的世界級機房，除可靠的 IDC 機房服務，中華電信提供伺服器、儲存空間的 hicloud 雲端服務。\n\n此外，因應 AI 技術、智慧應用發展的超高運算需求，也推出可媲美實體主機的高效能運算 GPU 雲伺服器，透過虛擬化技術配置 GPU 給雲伺服器，數量越多效能越高，機器學習訓練所花費的時間越少，透過虛實整合的彈性化選擇及專業服務團隊，協助企業進行數位轉型及迎接未來挑戰。']",2019/03/26 15:12,中華電參展「智慧城市論壇暨展覽」 盼打通「新南向」發展
9,https://news.cnyes.com/news/id/4290732,"['亞洲最大的智慧城市專業展會「智慧城市論壇暨展覽」(Smart City Summit & Expo, SCSE)與今年首度舉辦的次品牌展會「智慧交通展」將於 3 月 26 日在南港展覽館揭開序幕。車用衛星定位監控器品牌商威潤 (6465) 除了將在「智慧交通展」中展出旗下最新 4G LTE 衛星定位監控器系列產品之外，也將攜手國內電信、軟體平台等企業，共同展示物流車隊管理解決方案，希望能進一步開拓營運新動能。「智慧城市論壇暨展覽」今年已邁入第六屆，計有國內外共 337 家廠商參展，預計吸引超過 3.3 萬人參與。因應全球智慧交通發展趨勢，以台灣交通部為指導單位、中華智慧運輸協會 (ITS Taiwan) 及台北市電腦公會 (TCA) 共同籌劃之「智慧交通展」於今年首度登場，將結合產業中各家領導廠商完整呈現台灣智慧運輸樣貌，為本屆大會的亮點之一。\n\n威潤指出，本次展會主打產品之一的「AK11 4G 旗艦版衛星定位監控器」，曾獲去年 COMPUTEX Best Choice Award 的殊榮，更是全球唯一通過台灣 NCC 認證、加拿大 IC 認證以及美國四大電信商 AT&T、Verizon、Sprint 以及 U.S. Cellular 認證的車載監控產品。\n\n威潤表示，該公司將與中華電信 (2412)、亞旭電腦、蓋亞汽車以及天眼衛星科技等業界知名廠商，於智慧運輸展區內共同展示可以協助企業優化管理流程及效率、提升駕駛安全、進而降低營運成本的創新物流車隊管理解決方案，呈現該公司的整合能力與科技應用的實力。']",2019/03/19 18:08,威潤參展智慧交通展攜手中華電、亞旭電腦等攻車隊管理商機
